0.020000,-0.160000,0.080000,1.000000
0.020000,-0.160000,0.100000,1.000000
0.020000,-0.160000,0.120000,1.000000
0.020000,-0.160000,0.140000,1.000000
0.020000,-0.160000,0.160000,1.000000
0.020000,-0.160000,0.180000,1.000000
0.020000,-0.160000,0.200000,1.000000
0.020000,-0.140000,-0.200000,1.000000
0.020000,-0.140000,-0.180000,1.000000
0.020000,-0.140000,-0.160000,1.000000
0.020000,-0.140000,-0.140000,1.000000
0.020000,-0.140000,-0.120000,1.000000
0.020000,-0.140000,-0.100000,1.000000
0.020000,-0.140000,-0.080000,1.000000
0.020000,-0.140000,-0.060000,1.000000
0.020000,-0.140000,-0.040000,1.000000
0.020000,-0.140000,-0.020000,1.000000
0.020000,-0.140000,-0.000000,1.000000
0.020000,-0.140000,0.020000,1.000000
0.020000,-0.140000,0.040000,1.000000
0.020000,-0.140000,0.060000,1.000000
0.020000,-0.140000,0.080000,1.000000
0.020000,-0.140000,0.100000,1.000000
0.020000,-0.140000,0.120000,1.000000
0.020000,-0.140000,0.140000,1.000000
0.020000,-0.140000,0.160000,1.000000
0.020000,-0.140000,0.180000,1.000000
0.020000,-0.140000,0.200000,1.000000
0.020000,-0.120000,-0.200000,1.000000
0.020000,-0.120000,-0.180000,1.000000
0.020000,-0.120000,-0.160000,1.000000
0.020000,-0.120000,-0.140000,1.000000
0.020000,-0.120000,-0.120000,1.000000
0.020000,-0.120000,-0.100000,1.000000
0.020000,-0.120000,-0.080000,1.000000
0.020000,-0.120000,-0.060000,1.000000
0.020000,-0.120000,-0.040000,1.000000
0.020000,-0.120000,-0.020000,1.000000
0.020000,-0.120000,-0.000000,1.000000
0.020000,-0.120000,0.020000,1.000000
0.020000,-0.120000,0.040000,1.000000
0.020000,-0.120000,0.060000,1.000000
0.020000,-0.120000,0.080000,1.000000
0.020000,-0.120000,0.100000,1.000000
0.020000,-0.120000,0.120000,1.000000
0.020000,-0.120000,0.140000,1.000000
0.020000,-0.120000,0.160000,1.000000
0.020000,-0.120000,0.180000,1.000000
0.020000,-0.120000,0.200000,1.000000
0.020000,-0.100000,-0.200000,1.000000
0.020000,-0.100000,-0.180000,1.000000
0.020000,-0.100000,-0.160000,1.000000
0.020000,-0.100000,-0.140000,1.000000
0.020000,-0.100000,-0.120000,1.000000
0.020000,-0.100000,-0.100000,1.000000
0.020000,-0.100000,-0.080000,1.000000
0.020000,-0.100000,-0.060000,5.000000
0.020000,-0.100000,-0.040000,5.000000
0.020000,-0.100000,-0.020000,5.000000
0.020000,-0.100000,-0.000000,5.000000
0.020000,-0.100000,0.020000,5.000000
0.020000,-0.100000,0.040000,5.000000
0.020000,-0.100000,0.060000,5.000000
0.020000,-0.100000,0.080000,1.000000
0.020000,-0.100000,0.100000,1.000000
0.020000,-0.100000,0.120000,1.000000
0.020000,-0.100000,0.140000,1.000000
0.020000,-0.100000,0.160000,1.000000
0.020000,-0.100000,0.180000,1.000000
0.020000,-0.100000,0.200000,1.000000
0.020000,-0.080000,-0.200000,1.000000
0.020000,-0.080000,-0.180000,1.000000
0.020000,-0.080000,-0.160000,1.000000
0.020000,-0.080000,-0.140000,1.000000
0.020000,-0.080000,-0.120000,1.000000
0.020000,-0.080000,-0.100000,1.000000
0.020000,-0.080000,-0.080000,5.000000
0.020000,-0.080000,-0.060000,5.000000
0.020000,-0.080000,-0.040000,5.000000
0.020000,-0.080000,-0.020000,5.000000
0.020000,-0.080000,-0.000000,5.000000
0.020000,-0.080000,0.020000,5.000000
0.020000,-0.080000,0.040000,5.000000
0.020000,-0.080000,0.060000,5.000000
0.020000,-0.080000,0.080000,5.000000
0.020000,-0.080000,0.100000,1.000000
0.020000,-0.080000,0.120000,1.000000
0.020000,-0.080000,0.140000,1.000000
0.020000,-0.080000,0.160000,1.000000
0.020000,-0.080000,0.180000,1.000000
0.020000,-0.080000,0.200000,1.000000
0.020000,-0.060000,-0.200000,1.000000
0.020000,-0.060000,-0.180000,1.000000
0.020000,-0.060000,-0.160000,1.000000
0.020000,-0.060000,-0.140000,1.000000
0.020000,-0.060000,-0.120000,1.000000
0.020000,-0.060000,-0.100000,5.000000
0.020000,-0.060000,-0.080000,5.000000
0.020000,-0.060000,-0.060000,5.000000
0.020000,-0.060000,-0.040000,5.000000
0.020000,-0.060000,-0.020000,5.000000
0.020000,-0.060000,-0.000000,5.000000
0.020000,-0.060000,0.020000,5.000000
0.020000,-0.060000,0.040000,5.000000
0.020000,-0.060000,0.060000,5.000000
0.020000,-0.060000,0.080000,5.000000
0.020000,-0.060000,0.100000,5.000000
0.020000,-0.060000,0.120000,1.000000
0.020000,-0.060000,0.140000,1.000000
0.020000,-0.060000,0.160000,1.000000
0.020000,-0.060000,0.180000,1.000000
0.020000,-0.060000,0.200000,1.000000
0.020000,-0.040000,-0.200000,1.000000
0.020000,-0.040000,-0.180000,1.000000
0.020000,-0.040000,-0.160000,1.000000
0.020000,-0.040000,-0.140000,1.000000
0.020000,-0.040000,-0.120000,1.000000
0.020000,-0.040000,-0.100000,5.000000
0.020000,-0.040000,-0.080000,5.000000
0.020000,-0.040000,-0.060000,5.000000
0.020000,-0.040000,-0.040000,5.000000
0.020000,-0.040000,-0.020000,1.000000
0.020000,-0.040000,-0.000000,1.000000
0.020000,-0.040000,0.020000,1.000000
0.020000,-0.040000,0.040000,5.000000
0.020000,-0.040000,0.060000,5.000000
0.020000,-0.040000,0.080000,5.000000
0.020000,-0.040000,0.100000,5.000000
0.020000,-0.040000,0.120000,1.000000
0.020000,-0.040000,0.140000,1.000000
0.020000,-0.040000,0.160000,1.000000
0.020000,-0.040000,0.180000,1.000000
0.020000,-0.040000,0.200000,1.000000
0.020000,-0.020000,-0.200000,1.000000
0.020000,-0.020000,-0.180000,1.000000
0.020000,-0.020000,-0.160000,1.000000
0.020000,-0.020000,-0.140000,1.000000
0.020000,-0.020000,-0.120000,1.000000
0.020000,-0.020000,-0.100000,5.000000
0.020000,-0.020000,-0.080000,5.000000
0.020000,-0.020000,-0.060000,5.000000
0.020000,-0.020000,-0.040000,1.000000
0.020000,-0.020000,-0.020000,1.000000
0.020000,-0.020000,-0.000000,1.000000
0.020000,-0.020000,0.020000,1.000000
0.020000,-0.020000,0.040000,1.000000
0.020000,-0.020000,0.060000,5.000000
0.020000,-0.020000,0.080000,5.000000
0.020000,-0.020000,0.100000,5.000000
0.020000,-0.020000,0.120000,1.000000
0.020000,-0.020000,0.140000,1.000000
0.020000,-0.020000,0.160000,1.000000
0.020000,-0.020000,0.180000,1.000000
0.020000,-0.020000,0.200000,1.000000
0.020000,-0.000000,-0.200000,1.000000
0.020000,-0.000000,-0.180000,1.000000
0.020000,-0.000000,-0.160000,1.000000
0.020000,-0.000000,-0.140000,1.000000
0.020000,-0.000000,-0.120000,1.000000
0.020000,-0.000000,-0.100000,5.000000
0.020000,-0.000000,-0.080000,5.000000
0.020000,-0.000000,-0.060000,5.000000
0.020000,-0.000000,-0.040000,1.000000
0.020000,-0.000000,-0.020000,1.000000
0.020000,-0.000000,-0.000000,1.000000
0.020000,-0.000000,0.020000,1.000000
0.020000,-0.000000,0.040000,1.000000
0.020000,-0.000000,0.060000,5.000000
0.020000,-0.000000,0.080000,5.000000
0.020000,-0.000000,0.100000,5.000000
0.020000,-0.000000,0.120000,1.000000
0.020000,-0.000000,0.140000,1.000000
0.020000,-0.000000,0.160000,1.000000
0.020000,-0.000000,0.180000,1.000000
0.020000,-0.000000,0.200000,1.000000
0.020000,0.020000,-0.200000,1.000000
0.020000,0.020000,-0.180000,1.000000
0.020000,0.020000,-0.160000,1.000000
0.020000,0.020000,-0.140000,1.000000
0.020000,0.020000,-0.120000,1.000000
0.020000,0.020000,-0.100000,5.000000
0.020000,0.020000,-0.080000,5.000000
0.020000,0.020000,-0.060000,5.000000
0.020000,0.020000,-0.040000,1.000000
0.020000,0.020000,-0.020000,1.000000
0.020000,0.020000,-0.000000,1.000000
0.020000,0.020000,0.020000,1.000000
0.020000,0.020000,0.040000,1.000000
0.020000,0.020000,0.060000,5.000000
0.020000,0.020000,0.080000,5.000000
0.020000,0.020000,0.100000,5.000000
0.020000,0.020000,0.120000,1.000000
0.020000,0.020000,0.140000,1.000000
0.020000,0.020000,0.160000,1.000000
0.020000,0.020000,0.180000,1.000000
0.020000,0.020000,0.200000,1.000000
0.020000,0.040000,-0.200000,1.000000
0.020000,0.040000,-0.180000,1.000000
0.020000,0.040000,-0.160000,1.000000
0.020000,0.040000,-0.140000,1.000000
0.020000,0.040000,-0.120000,1.000000
0.020000,0.040000,-0.100000,5.000000
0.020000,0.040000,-0.080000,5.000000
0.020000,0.040000,-0.060000,5.000000
0.020000,0.040000,-0.040000,5.000000
0.020000,0.040000,-0.020000,1.000000
0.020000,0.040000,-0.000000,1.000000
0.020000,0.040000,0.020000,1.000000
0.020000,0.040000,0.040000,5.000000
0.020000,0.040000,0.060000,5.000000
0.020000,0.040000,0.080000,5.000000
0.020000,0.040000,0.100000,5.000000
0.020000,0.040000,0.120000,1.000000
0.020000,0.040000,0.140000,1.000000
0.020000,0.040000,0.160000,1.000000
0.020000,0.040000,0.180000,1.000000
0.020000,0.040000,0.200000,1.000000
0.020000,0.060000,-0.200000,1.000000
0.020000,0.060000,-0.180000,1.000000
0.020000,0.060000,-0.160000,1.000000
0.020000,0.060000,-0.140000,1.000000
0.020000,0.060000,-0.120000,1.000000
0.020000,0.060000,-0.100000,5.000000
0.020000,0.060000,-0.080000,5.000000
0.020000,0.060000,-0.060000,5.000000
0.020000,0.060000,-0.040000,5.000000
0.020000,0.060000,-0.020000,5.000000
0.020000,0.060000,-0.000000,5.000000
0.020000,0.060000,0.020000,5.000000
0.020000,0.060000,0.040000,5.000000
0.020000,0.060000,0.060000,5.000000
0.020000,0.060000,0.080000,5.000000
0.020000,0.060000,0.100000,5.000000
0.020000,0.060000,0.120000,1.000000
0.020000,0.060000,0.140000,1.000000
0.020000,0.060000,0.160000,1.000000
0.020000,0.060000,0.180000,1.000000
0.020000,0.060000,0.200000,1.000000
0.020000,0.080000,-0.200000,1.000000
0.020000,0.080000,-0.180000,1.000000
0.020000,0.080000,-0.160000,1.000000
0.020000,0.080000,-0.140000,1.000000
0.020000,0.080000,-0.120000,1.000000
0.020000,0.080000,-0.100000,1.000000
0.020000,0.080000,-0.080000,5.000000
0.020000,0.080000,-0.060000,5.000000
0.020000,0.080000,-0.040000,5.000000
0.020000,0.080000,-0.020000,5.000000
0.020000,0.080000,-0.000000,5.000000
0.020000,0.080000,0.020000,5.000000
0.020000,0.080000,0.040000,5.000000
0.020000,0.080000,0.060000,5.000000
0.020000,0.080000,0.080000,5.000000
0.020000,0.080000,0.100000,1.000000
0.020000,0.080000,0.120000,1.000000
0.020000,0.080000,0.140000,1.000000
0.020000,0.080000,0.160000,1.000000
0.020000,0.080000,0.180000,1.000000
0.020000,0.080000,0.200000,1.000000
0.020000,0.100000,-0.200000,1.000000
0.020000,0.100000,-0.180000,1.000000
0.020000,0.100000,-0.160000,1.000000
0.020000,0.100000,-0.140000,1.000000
0.020000,0.100000,-0.120000,1.000000
0.020000,0.100000,-0.100000,1.000000
0.020000,0.100000,-0.080000,1.000000
0.020000,0.100000,-0.060000,5.000000
0.020000,0.100000,-0.040000,5.000000
0.020000,0.100000,-0.020000,5.000000
0.020000,0.100000,-0.000000,5.000000
0.020000,0.100000,0.020000,5.000000
0.020000,0.100000,0.040000,5.000000
0.020000,0.100000,0.060000,5.000000
0.020000,0.100000,0.080000,1.000000
0.020000,0.100000,0.100000,1.000000
0.020000,0.100000,0.120000,1.000000
0.020000,0.100000,0.140000,1.000000
0.020000,0.100000,0.160000,1.000000
0.020000,0.100000,0.180000,1.000000
0.020000,0.100000,0.200000,1.000000
0.020000,0.120000,-0.200000,1.000000
0.020000,0.120000,-0.180000,1.000000
0.020000,0.120000,-0.160000,1.000000
0.020000,0.120000,-0.140000,1.000000
0.020000,0.120000,-0.120000,1.000000
0.020000,0.120000,-0.100000,1.000000
0.020000,0.120000,-0.080000,1.000000
0.020000,0.120000,-0.060000,1.000000
0.020000,0.120000,-0.040000,1.000000
0.020000,0.120000,-0.020000,1.000000
0.020000,0.120000,-0.000000,1.000000
0.020000,0.120000,0.020000,1.000000
0.020000,0.120000,0.040000,1.000000
0.020000,0.120000,0.060000,1.000000
0.020000,0.120000,0.080000,1.000000
0.020000,0.120000,0.100000,1.000000
0.020000,0.120000,0.120000,1.000000
0.020000,0.120000,0.140000,1.000000
0.020000,0.120000,0.160000,1.000000
0.020000,0.120000,0.180000,1.000000
0.020000,0.120000,0.200000,1.000000
0.020000,0.140000,-0.200000,1.000000
0.020000,0.140000,-0.180000,1.000000
0.020000,0.140000,-0.160000,1.000000
0.020000,0.140000,-0.140000,1.000000
0.020000,0.140000,-0.120000,1.000000
0.020000,0.140000,-0.100000,1.000000
0.020000,0.140000,-0.080000,1.000000
0.020000,0.140000,-0.060000,1.000000
0.020000,0.140000,-0.040000,1.000000
0.020000,0.140000,-0.020000,1.000000
0.020000,0.140000,-0.000000,1.000000
0.020000,0.140000,0.020000,1.000000
0.020000,0.140000,0.040000,1.000000
0.020000,0.140000,0.060000,1.000000
0.020000,0.140000,0.080000,1.000000
0.020000,0.140000,0.100000,1.000000
0.020000,0.140000,0.120000,1.000000
0.020000,0.140000,0.140000,1.000000
0.020000,0.140000,0.160000,1.000000
0.020000,0.140000,0.180000,1.000000
0.020000,0.140000,0.200000,1.000000
0.020000,0.160000,-0.200000,1.000000
0.020000,0.160000,-0.180000,1.000000
0.020000,0.160000,-0.160000,1.000000
0.020000,0.160000,-0.140000,1.000000
0.020000,0.160000,-0.120000,1.000000
0.020000,0.160000,-0.100000,1.000000
0.020000,0.160000,-0.080000,1.000000
0.020000,0.160000,-0.060000,1.000000
0.020000,0.160000,-0.040000,1.000000
0.020000,0.160000,-0.020000,1.000000
0.020000,0.160000,-0.000000,1.000000
0.020000,0.160000,0.020000,1.000000
0.020000,0.160000,0.040000,1.000000
0.020000,0.160000,0.060000,1.000000
0.020000,0.160000,0.080000,1.000000
0.020000,0.160000,0.100000,1.000000
0.020000,0.160000,0.120000,1.000000
0.020000,0.160000,0.140000,1.000000
0.020000,0.160000,0.160000,1.000000
0.020000,0.160000,0.180000,1.000000
0.020000,0.160000,0.200000,1.000000
0.020000,0.180000,-0.200000,1.000000
0.020000,0.180000,-0.180000,1.000000
0.020000,0.180000,-0.160000,1.000000
0.020000,0.180000,-0.140000,1.000000
0.020000,0.180000,-0.120000,1.000000
0.020000,0.180000,-0.100000,1.000000
0.020000,0.180000,-0.080000,1.000000
0.020000,0.180000,-0.060000,1.000000
0.020000,0.180000,-0.040000,1.000000
0.020000,0.180000,-0.020000,1.000000
0.020000,0.180000,-0.000000,1.000000
0.020000,0.180000,0.020000,1.000000
0.020000,0.180000,0.040000,1.000000
0.020000,0.180000,0.060000,1.000000
0.020000,0.180000,0.080000,1.000000
0.020000,0.180000,0.100000,1.000000
0.020000,0.180000,0.120000,1.000000
0.020000,0.180000,0.140000,1.000000
0.020000,0.180000,0.160000,1.000000
0.020000,0.180000,0.180000,1.000000
0.020000,0.180000,0.200000,1.000000
0.020000,0.200000,-0.200000,1.000000
0.020000,0.200000,-0.180000,1.000000
0.020000,0.200000,-0.160000,1.000000
0.020000,0.200000,-0.140000,1.000000
0.020000,0.200000,-0.120000,1.000000
0.020000,0.200000,-0.100000,1.000000
0.020000,0.200000,-0.080000,1.000000
0.020000,0.200000,-0.060000,1.000000
0.020000,0.200000,-0.040000,1.000000
0.020000,0.200000,-0.020000,1.000000
0.020000,0.200000,-0.000000,1.000000
0.020000,0.200000,0.020000,1.000000
0.020000,0.200000,0.040000,1.000000
0.020000,0.200000,0.060000,1.000000
0.020000,0.200000,0.080000,1.000000
0.020000,0.200000,0.100000,1.000000
0.020000,0.200000,0.120000,1.000000
0.020000,0.200000,0.140000,1.000000
0.020000,0.200000,0.160000,1.000000
0.020000,0.200000,0.180000,1.000000
0.020000,0.200000,0.200000,1.000000
0.040000,-0.200000,-0.200000,1.000000
0.040000,-0.200000,-0.180000,1.000000
0.040000,-0.200000,-0.160000,1.000000
0.040000,-0.200000,-0.140000,1.000000
0.040000,-0.200000,-0.120000,1.000000
0.040000,-0.200000,-0.100000,1.000000
0.040000,-0.200000,-0.080000,1.000000
0.040000,-0.200000,-0.060000,1.000000
0.040000,-0.200000,-0.040000,1.000000
0.040000,-0.200000,-0.020000,1.000000
0.040000,-0.200000,-0.000000,1.000000
0.040000,-0.200000,0.020000,1.000000
0.040000,-0.200000,0.040000,1.000000
0.040000,-0.200000,0.060000,1.000000
0.040000,-0.200000,0.080000,1.000000
0.040000,-0.200000,0.100000,1.000000
0.040000,-0.200000,0.120000,1.000000
0.040000,-0.200000,0.140000,1.000000
0.040000,-0.200000,0.160000,1.000000
0.040000,-0.200000,0.180000,1.000000
0.040000,-0.200000,0.200000,1.000000
0.040000,-0.180000,-0.200000,1.000000
0.040000,-0.180000,-0.180000,1.000000
0.040000,-0.180000,-0.160000,1.000000
0.040000,-0.180000,-0.140000,1.000000
0.040000,-0.180000,-0.120000,1.000000
0.040000,-0.180000,-0.100000,1.000000
0.040000,-0.180000,-0.080000,1.000000
0.040000,-0.180000,-0.060000,1.000000
0.040000,-0.180000,-0.040000,1.000000
0.040000,-0.180000,-0.020000,1.000000
0.040000,-0.180000,-0.000000,1.000000
0.040000,-0.180000,0.020000,1.000000
0.040000,-0.180000,0.040000,1.000000
0.040000,-0.180000,0.060000,1.000000
0.040000,-0.180000,0.080000,1.000000
0.040000,-0.180000,0.100000,1.000000
0.040000,-0.180000,0.120000,1.000000
0.040000,-0.180000,0.140000,1.000000
0.040000,-0.180000,0.160000,1.000000
0.040000,-0.180000,0.180000,1.000000
0.040000,-0.180000,0.200000,1.000000
0.040000,-0.160000,-0.200000,1.000000
0.040000,-0.160000,-0.180000,1.000000
0.040000,-0.160000,-0.160000,1.000000
0.040000,-0.160000,-0.140000,1.000000
0.040000,-0.160000,-0.120000,1.000000
0.040000,-0.160000,-0.100000,1.000000
0.040000,-0.160000,-0.080000,1.000000
0.040000,-0.160000,-0.060000,1.000000
0.040000,-0.160000,-0.040000,1.000000
0.040000,-0.160000,-0.020000,1.000000
0.040000,-0.160000,-0.000000,1.000000
0.040000,-0.160000,0.020000,1.000000
0.040000,-0.160000,0.040000,1.000000
0.040000,-0.160000,0.060000,1.000000
0.040000,-0.160000,0.080000,1.000000
0.040000,-0.160000,0.100000,1.000000
0.040000,-0.160000,0.120000,1.000000
0.040000,-0.160000,0.140000,1.000000
0.040000,-0.160000,0.160000,1.000000
0.040000,-0.160000,0.180000,1.000000
0.040000,-0.160000,0.200000,1.000000
0.040000,-0.140000,-0.200000,1.000000
0.040000,-0.140000,-0.180000,1.000000
0.040000,-0.140000,-0.160000,1.000000
0.040000,-0.140000,-0.140000,1.000000
0.040000,-0.140000,-0.120000,1.000000
0.040000,-0.140000,-0.100000,1.000000
0.040000,-0.140000,-0.080000,1.000000
0.040000,-0.140000,-0.060000,1.000000
0.040000,-0.140000,-0.040000,1.000000
0.040000,-0.140000,-0.020000,1.000000
0.040000,-0.140000,-0.000000,1.000000
0.040000,-0.140000,0.020000,1.000000
0.040000,-0.140000,0.040000,1.000000
0.040000,-0.140000,0.060000,1.000000
0.040000,-0.140000,0.080000,1.000000
0.040000,-0.140000,0.100000,1.000000
0.040000,-0.140000,0.120000,1.000000
0.040000,-0.140000,0.140000,1.000000
0.040000,-0.140000,0.160000,1.000000
0.040000,-0.140000,0.180000,1.000000
0.040000,-0.140000,0.200000,1.000000
0.040000,-0.120000,-0.200000,1.000000
0.040000,-0.120000,-0.180000,1.000000
0.040000,-0.120000,-0.160000,1.000000
0.040000,-0.120000,-0.140000,1.000000
0.040000,-0.120000,-0.120000,1.000000
0.040000,-0.120000,-0.100000,1.000000
0.040000,-0.120000,-0.080000,1.000000
0.040000,-0.120000,-0.060000,1.000000
0.040000,-0.120000,-0.040000,1.000000
0.040000,-0.120000,-0.020000,1.000000
0.040000,-0.120000,-0.000000,1.000000
0.040000,-0.120000,0.020000,1.000000
0.040000,-0.120000,0.040000,1.000000
0.040000,-0.120000,0.060000,1.000000
0.040000,-0.120000,0.080000,1.000000
0.040000,-0.120000,0.100000,1.000000
0.040000,-0.120000,0.120000,1.000000
0.040000,-0.120000,0.140000,1.000000
0.040000,-0.120000,0.160000,1.000000
0.040000,-0.120000,0.180000,1.000000
0.040000,-0.120000,0.200000,1.000000
0.040000,-0.100000,-0.200000,1.000000
0.040000,-0.100000,-0.180000,1.000000
0.040000,-0.100000,-0.160000,1.000000
0.040000,-0.100000,-0.140000,1.000000
0.040000,-0.100000,-0.120000,1.000000
0.040000,-0.100000,-0.100000,1.000000
0.040000,-0.100000,-0.080000,1.000000
0.040000,-0.100000,-0.060000,1.000000
0.040000,-0.100000,-0.040000,5.000000
0.040000,-0.100000,-0.020000,5.000000
0.040000,-0.100000,-0.000000,5.000000
0.040000,-0.100000,0.020000,5.000000
0.040000,-0.100000,0.040000,5.000000
0.040000,-0.100000,0.060000,1.000000
0.040000,-0.100000,0.080000,1.000000
0.040000,-0.100000,0.100000,1.000000
0.040000,-0.100000,0.120000,1.000000
0.040000,-0.100000,0.140000,1.000000
0.040000,-0.100000,0.160000,1.000000
0.040000,-0.100000,0.180000,1.000000
0.040000,-0.100000,0.200000,1.000000
0.040000,-0.080000,-0.200000,1.000000
0.040000,-0.080000,-0.180000,1.000000
0.040000,-0.080000,-0.160000,1.000000
0.040000,-0.080000,-0.140000,1.000000
0.040000,-0.080000,-0.120000,1.000000
0.040000,-0.080000,-0.100000,1.000000
0.040000,-0.080000,-0.080000,1.000000
0.040000,-0.080000,-0.060000,5.000000
0.040000,-0.080000,-0.040000,5.000000
0.040000,-0.080000,-0.020000,5.000000
0.040000,-0.080000,-0.000000,5.000000
0.040000,-0.080000,0.020000,5.000000
0.040000,-0.080000,0.040000,5.000000
0.040000,-0.080000,0.060000,5.000000
0.040000,-0.080000,0.080000,5.000000
0.040000,-0.080000,0.100000,1.000000
0.040000,-0.080000,0.120000,1.000000
0.040000,-0.080000,0.140000,1.000000
0.040000,-0.080000,0.160000,1.000000
0.040000,-0.080000,0.180000,1.000000
0.040000,-0.080000,0.200000,1.000000
0.040000,-0.060000,-0.200000,1.000000
0.040000,-0.060000,-0.180000,1.000000
0.040000,-0.060000,-0.160000,1.000000
0.040000,-0.060000,-0.140000,1.000000
0.040000,-0.060000,-0.120000,1.000000
0.040000,-0.060000,-0.100000,1.000000
0.040000,-0.060000,-0.080000,5.000000
0.040000,-0.060000,-0.060000,5.000000
0.040000,-0.060000,-0.040000,5.000000
0.040000,-0.060000,-0.020000,5.000000
0.040000,-0.060000,-0.000000,5.000000
0.040000,-0.060000,0.020000,5.000000
0.040000,-0.060000,0.040000,5.000000
0.040000,-0.060000,0.060000,5.000000
0.040000,-0.060000,0.080000,5.000000
0.040000,-0.060000,0.100000,1.000000
0.040000,-0.060000,0.120000,1.000000
0.040000,-0.060000,0.140000,1.000000
0.040000,-0.060000,0.160000,1.000000
0.040000,-0.060000,0.180000,1.000000
0.040000,-0.060000,0.200000,1.000000
0.040000,-0.040000,-0.200000,1.000000
0.040000,-0.040000,-0.180000,1.000000
0.040000,-0.040000,-0.160000,1.000000
0.040000,-0.040000,-0.140000,1.000000
0.040000,-0.040000,-0.120000,1.000000
0.040000,-0.040000,-0.100000,5.000000
0.040000,-0.040000,-0.080000,5.000000
0.040000,-0.040000,-0.060000,5.000000
0.040000,-0.040000,-0.040000,5.000000
0.040000,-0.040000,-0.020000,5.000000
0.040000,-0.040000,-0.000000,5.000000
0.040000,-0.040000,0.020000,5.000000
0.040000,-0.040000,0.040000,5.000000
0.040000,-0.040000,0.060000,5.000000
0.040000,-0.040000,0.080000,5.000000
0.040000,-0.040000,0.100000,5.000000
0.040000,-0.040000,0.120000,1.000000
0.040000,-0.040000,0.140000,1.000000
0.040000,-0.040000,0.160000,1.000000
0.040000,-0.040000,0.180000,1.000000
0.040000,-0.040000,0.200000,1.000000
0.040000,-0.020000,-0.200000,1.000000
0.040000,-0.020000,-0.180000,1.000000
0.040000,-0.020000,-0.160000,1.000000
0.040000,-0.020000,-0.140000,1.000000
0.040000,-0.020000,-0.120000,1.000000
0.040000,-0.020000,-0.100000,5.000000
0.040000,-0.020000,-0.080000,5.000000
0.040000,-0.020000,-0.060000,5.000000
0.040000,-0.020000,-0.040000,5.000000
0.040000,-0.020000,-0.020000,1.000000
0.040000,-0.020000,-0.000000,1.000000
0.040000,-0.020000,0.020000,1.000000
0.040000,-0.020000,0.040000,5.000000
0.040000,-0.020000,0.060000,5.000000
0.040000,-0.020000,0.080000,5.000000
0.040000,-0.020000,0.100000,5.000000
0.040000,-0.020000,0.120000,1.000000
0.040000,-0.020000,0.140000,1.000000
0.040000,-0.020000,0.160000,1.000000
0.040000,-0.020000,0.180000,1.000000
0.040000,-0.020000,0.200000,1.000000
0.040000,-0.000000,-0.200000,1.000000
0.040000,-0.000000,-0.180000,1.000000
0.040000,-0.000000,-0.160000,1.000000
0.040000,-0.000000,-0.140000,1.000000
0.040000,-0.000000,-0.120000,1.000000
0.040000,-0.000000,-0.100000,5.000000
0.040000,-0.000000,-0.080000,5.000000
0.040000,-0.000000,-0.060000,5.000000
0.040000,-0.000000,-0.040000,5.000000
0.040000,-0.000000,-0.020000,1.000000
0.040000,-0.000000,-0.000000,1.000000
0.040000,-0.000000,0.020000,1.000000
0.040000,-0.000000,0.040000,5.000000
0.040000,-0.000000,0.060000,5.000000
0.040000,-0.000000,0.080000,5.000000
0.040000,-0.000000,0.100000,5.000000
0.040000,-0.000000,0.120000,1.000000
0.040000,-0.000000,0.140000,1.000000
0.040000,-0.000000,0.160000,1.000000
0.040000,-0.000000,0.180000,1.000000
0.040000,-0.000000,0.200000,1.000000
0.040000,0.020000,-0.200000,1.000000
0.040000,0.020000,-0.180000,1.000000
0.040000,0.020000,-0.160000,1.000000
0.040000,0.020000,-0.140000,1.000000
0.040000,0.020000,-0.120000,1.000000
0.040000,0.020000,-0.100000,5.000000
0.040000,0.020000,-0.080000,5.000000
0.040000,0.020000,-0.060000,5.000000
0.040000,0.020000,-0.040000,5.000000
0.040000,0.020000,-0.020000,1.000000
0.040000,0.020000,-0.000000,1.000000
0.040000,0.020000,0.020000,1.000000
0.040000,0.020000,0.040000,5.000000
0.040000,0.020000,0.060000,5.000000
0.040000,0.020000,0.080000,5.000000
0.040000,0.020000,0.100000,5.000000
0.040000,0.020000,0.120000,1.000000
0.040000,0.020000,0.140000,1.000000
0.040000,0.020000,0.160000,1.000000
0.040000,0.020000,0.180000,1.000000
0.040000,0.020000,0.200000,1.000000
0.040000,0.040000,-0.200000,1.000000
0.040000,0.040000,-0.180000,1.000000
0.040000,0.040000,-0.160000,1.000000
0.040000,0.040000,-0.140000,1.000000
0.040000,0.040000,-0.120000,1.000000
0.040000,0.040000,-0.100000,5.000000
0.040000,0.040000,-0.080000,5.000000
0.040000,0.040000,-0.060000,5.000000
0.040000,0.040000,-0.040000,5.000000
0.040000,0.040000,-0.020000,5.000000
0.040000,0.040000,-0.000000,5.000000
0.040000,0.040000,0.020000,5.000000
0.040000,0.040000,0.040000,5.000000
0.040000,0.040000,0.060000,5.000000
0.040000,0.040000,0.080000,5.000000
0.040000,0.040000,0.100000,5.000000
0.040000,0.040000,0.120000,1.000000
0.040000,0.040000,0.140000,1.000000
0.040000,0.040000,0.160000,1.000000
0.040000,0.040000,0.180000,1.000000
0.040000,0.040000,0.200000,1.000000
0.040000,0.060000,-0.200000,1.000000
0.040000,0.060000,-0.180000,1.000000
0.040000,0.060000,-0.160000,1.000000
0.040000,0.060000,-0.140000,1.000000
